date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:25:14	6362/6362	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/css/blocks/style.css?ver=3.6.5	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/css/blocks/style3ab2.css	(from https://walkfresh.co.za/)
20:25:15	1743/1743	---M-Z	200	added ('OK')	text/css	date:Sun,%2015%20Jul%202018%2013:10:56%20GMT	https://walkfresh.co.za/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.3	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/contact-form-7/includes/css/stylesaead.css	(from https://walkfresh.co.za/)
20:25:15	39750/39750	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Feb%202020%2009:33:31%20GMT	https://walkfresh.co.za/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/revslider/public/assets/css/settings23da.css	(from https://walkfresh.co.za/)
20:25:15	16542/16542	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=3.6.5	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/css/woocommerce-layout3ab2.css	(from https://walkfresh.co.za/)
20:25:15	6758/6758	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=3.6.5	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen3ab2.css	(from https://walkfresh.co.za/)
20:25:16	62586/62586	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.6.5	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/css/woocommerce3ab2.css	(from https://walkfresh.co.za/)
20:25:16	287/287	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:23:58%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/style.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/style7172.css	(from https://walkfresh.co.za/)
20:25:16	57283/57283	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:24:10%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/css/base.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/css/base7172.css	(from https://walkfresh.co.za/)
20:25:17	116639/116639	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:24:10%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/css/layout.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/css/layout7172.css	(from https://walkfresh.co.za/)
20:25:17	138889/138889	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:24:10%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/css/shortcodes7172.css	(from https://walkfresh.co.za/)
20:25:17	58508/58508	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:24:02%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/assets/animations/animations.min.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/assets/animations/animations.min7172.css	(from https://walkfresh.co.za/)
20:25:17	18765/18765	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:24:04%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/assets/ui/jquery.ui.all7172.css	(from https://walkfresh.co.za/)
20:25:18	9834/9834	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:24:04%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday7172.css	(from https://walkfresh.co.za/)
20:25:18	55740/55740	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:24:10%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/css/responsive.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/css/responsive7172.css	(from https://walkfresh.co.za/)
20:25:18	39992/39992	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Aug%202018%2009:24:08%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/css/woocommerce.css?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/css/woocommerce7172.css	(from https://walkfresh.co.za/)
20:25:18	8073/8073	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2004%20Jul%202018%2014:07:08%20GMT	https://walkfresh.co.za/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=7.0.9	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.mincaaa.js	(from https://walkfresh.co.za/)
20:25:19	96873/96873	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202019%2008:32:22%20GMT	https://walkfresh.co.za/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/js/jquery/jquery4a5f.js	(from https://walkfresh.co.za/)
20:25:20	64949/64949	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:33:31%20GMT	https://walkfresh.co.za/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.8	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min23da.js	(from https://walkfresh.co.za/)
20:25:20	9566/9566	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://walkfresh.co.za/)
20:25:20	110564/110564	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:33:31%20GMT	https://walkfresh.co.za/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.4.8	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min23da.js	(from https://walkfresh.co.za/)
20:25:20	2637/2637	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.6.5	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min3ab2.js	(from https://walkfresh.co.za/)
20:25:21	895/895	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:44:20%20GMT	https://walkfresh.co.za/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=5.5.2	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart4245.js	(from https://walkfresh.co.za/)
20:25:21	10056/10056	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20May%202016%2005:41:28%20GMT	https://walkfresh.co.za/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://walkfresh.co.za/)
20:25:21	804/804	---MC-	200	added ('OK')	text/xml	date:Tue,%2027%20Oct%202020%2018:25:21%20GMT	https://walkfresh.co.za/xmlrpc.php?rsd	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/xmlrpc0db0.php	(from https://walkfresh.co.za/)
20:25:21	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Wed,%2011%20Dec%202013%2019:19:12%20GMT	https://walkfresh.co.za/wp-includes/wlwmanifest.xml	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/wlwmanifest.xml	(from https://walkfresh.co.za/)
20:25:23	2174/2174	---MC-	200	added ('OK')	application/json	date:Tue,%2027%20Oct%202020%2018:25:23%20GMT	https://walkfresh.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwalkfresh.co.za%2F	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-json/oembed/1.0/embedd480.json	(from https://walkfresh.co.za/)
20:25:25	261/261	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Oct%202020%2018:25:24%20GMT	http://grtesting.co.za/walk/website/wp-content/uploads/2018/06/home_company3_header1.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/grtesting.co.za/walk/website/wp-content/uploads/2018/06/home_company3_header1.20.delayed	(from https://walkfresh.co.za/)
20:25:26	2273/2273	---MC-	200	added ('OK')	text/xml	date:Tue,%2027%20Oct%202020%2018:25:24%20GMT	https://walkfresh.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwalkfresh.co.za%2F&format=xml	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-json/oembed/1.0/embed58ee	(from https://walkfresh.co.za/)
20:25:26	261/261	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Oct%202020%2018:25:25%20GMT	http://grtesting.co.za/walk/site/wp-content/uploads/2018/06/IMG_0216.jpg	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/grtesting.co.za/walk/site/wp-content/uploads/2018/06/IMG_0216.jpg	(from https://walkfresh.co.za/)
20:25:26	516503/516503	---MC-	200	added ('OK')	application/json	date:Tue,%2027%20Oct%202020%2018:25:23%20GMT	https://walkfresh.co.za/wp-json/	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-json/index.html	(from https://walkfresh.co.za/)
20:25:26	90273/90273	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Oct%202020%2018:25:26%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/connect.facebook.net/en_US/fbevents.js	(from https://walkfresh.co.za/)
20:25:26	1323/1323	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2008:05:16%20GMT	https://walkfresh.co.za/wp-content/uploads/2018/07/cropped-WF-Logo-1-32x32.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/uploads/2018/07/cropped-WF-Logo-1-32x32.png	(from https://walkfresh.co.za/)
20:25:26	13501/13501	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2008:05:16%20GMT	https://walkfresh.co.za/wp-content/uploads/2018/07/cropped-WF-Logo-1-192x192.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/uploads/2018/07/cropped-WF-Logo-1-192x192.png	(from https://walkfresh.co.za/)
20:25:27	12340/12340	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2008:05:16%20GMT	https://walkfresh.co.za/wp-content/uploads/2018/07/cropped-WF-Logo-1-180x180.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/uploads/2018/07/cropped-WF-Logo-1-180x180.png	(from https://walkfresh.co.za/)
20:25:27	12047/12047	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202019%2007:42:26%20GMT	https://walkfresh.co.za/wp-content/uploads/2019/05/logo-e1557831528429.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/uploads/2019/05/logo-e1557831528429.png	(from https://walkfresh.co.za/)
20:25:28	3640/3640	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202019%2007:20:54%20GMT	https://walkfresh.co.za/wp-content/uploads/2019/09/icon3.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/uploads/2019/09/icon3.png	(from https://walkfresh.co.za/)
20:25:28	99672/99672	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Oct%202020%2018:25:28%20GMT	https://walkfresh.co.za/front-page/services/	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/front-page/services/index.html	(from https://walkfresh.co.za/)
20:25:29	5309/5309	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202019%2007:20:54%20GMT	https://walkfresh.co.za/wp-content/uploads/2019/09/icon2.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/uploads/2019/09/icon2.png	(from https://walkfresh.co.za/)
20:25:30	96956/96956	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Oct%202020%2018:25:30%20GMT	https://walkfresh.co.za/front-page/events/	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/front-page/events/index.html	(from https://walkfresh.co.za/)
20:25:31	1012283/1012283	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202019%2013:30:50%20GMT	https://walkfresh.co.za/wp-content/uploads/2019/09/1.-Landing-page.jpg	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/uploads/2019/09/1.-Landing-page.jpg	(from https://walkfresh.co.za/)
20:25:31	99992/99992	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Oct%202020%2018:25:30%20GMT	https://walkfresh.co.za/front-page/about-us/	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/front-page/about-us/index.html	(from https://walkfresh.co.za/)
20:25:31	101939/101939	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Oct%202020%2018:25:30%20GMT	https://walkfresh.co.za/front-page/drop-off-points/	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/front-page/drop-off-points/index.html	(from https://walkfresh.co.za/)
20:25:32	94752/94752	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Oct%202020%2018:25:32%20GMT	https://walkfresh.co.za/shop/	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/shop/index.html	(from https://walkfresh.co.za/)
20:25:33	4654/4654	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202019%2007:20:52%20GMT	https://walkfresh.co.za/wp-content/uploads/2019/09/icon.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/uploads/2019/09/icon.png	(from https://walkfresh.co.za/)
20:25:34	261/261	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Oct%202020%2018:25:33%20GMT	http://grtesting.co.za/walk/website/wp-content/uploads/2019/05/watermark-2.png	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/grtesting.co.za/walk/website/wp-content/uploads/2019/05/watermark-2.2b.delayed	(from https://walkfresh.co.za/)
20:25:34	93452/93452	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Oct%202020%2018:25:32%20GMT	https://walkfresh.co.za/cart/	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/cart/index.html	(from https://walkfresh.co.za/)
20:25:35	263728/263728	---M-Z	200	added ('OK')	application/x-javascript	etag:%228c3d058f1581111cab62ab7e8f11f7d8%22	https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/connect.facebook.net/en_US/sdk/xfbml.customerchat.js	(from https://walkfresh.co.za/)
20:25:35	481374/481374	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Feb%202020%2009:44:28%20GMT	https://walkfresh.co.za/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/js_composer/assets/css/js_composer.min4245.css	(from https://walkfresh.co.za/)
20:25:35	14585/14585	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2015%20Jul%202018%2013:10:56%20GMT	https://walkfresh.co.za/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.3	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/contact-form-7/includes/js/scriptsaead.js	(from https://walkfresh.co.za/)
20:25:36	1846/1846	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://walkfresh.co.za/)
20:25:36	1472/1472	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.6.5	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min3ab2.js	(from https://walkfresh.co.za/)
20:25:36	2940/2940	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202019%2008:30:24%20GMT	https://walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.6.5	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min3ab2.js	(from https://walkfresh.co.za/)
20:25:36	3931/3931	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:20:26%20GMT	https://walkfresh.co.za/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/js/jquery/ui/core.mine899.js	(from https://walkfresh.co.za/)
20:25:37	6838/6838	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:20:26%20GMT	https://walkfresh.co.za/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/js/jquery/ui/widget.mine899.js	(from https://walkfresh.co.za/)
20:25:37	3142/3142	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:20:26%20GMT	https://walkfresh.co.za/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/js/jquery/ui/mouse.mine899.js	(from https://walkfresh.co.za/)
20:25:37	24891/24891	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:20:26%20GMT	https://walkfresh.co.za/wp-includes/js/jquery/ui/sortable.min.js?ver=1.11.4	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/js/jquery/ui/sortable.mine899.js	(from https://walkfresh.co.za/)
20:25:37	12036/12036	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:20:26%20GMT	https://walkfresh.co.za/wp-includes/js/jquery/ui/tabs.min.js?ver=1.11.4	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/js/jquery/ui/tabs.mine899.js	(from https://walkfresh.co.za/)
20:25:46	8566/8566	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Feb%202020%2009:20:26%20GMT	https://walkfresh.co.za/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-includes/js/jquery/ui/accordion.mine899.js	(from https://walkfresh.co.za/)
20:25:47	197151/197151	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Aug%202018%2009:24:42%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/js/plugins.js?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/js/plugins7172.js	(from https://walkfresh.co.za/)
20:25:47	1896/1896	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Aug%202018%2009:24:02%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/assets/animations/animations.min.js?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/assets/animations/animations.min7172.js	(from https://walkfresh.co.za/)
20:25:48	52702/52702	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Aug%202018%2009:24:02%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/assets/jplayer/jplayer.min.js?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/assets/jplayer/jplayer.min7172.js	(from https://walkfresh.co.za/)
20:25:48	6704/6704	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Aug%202018%2009:24:42%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/js/parallax/translate3d.js?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/js/parallax/translate3d7172.js	(from https://walkfresh.co.za/)
20:25:49	6930/6930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Aug%202018%2009:24:42%20GMT	https://walkfresh.co.za/wp-content/themes/betheme/js/parallax/smoothscroll.js?ver=20.9.6	C:/Users/Lindani%20Mabaso/Desktop/dripkleen.co.za/dripclean/walkfresh.co.za/wp-content/themes/betheme/js/parallax/smoothscroll7172.js	(from https://walkfresh.co.za/)
